session;type_du_diplome;filiere;diplome;intitule_du_diplome;code_du_diplome;scolaires_presents;scolaires_admis;taux_de_reussite_scolaire;apprentis_presents;apprentis_admis;taux_de_reussite_en_apprentissage;formation_continue_presents;formation_continue_admis;taux_de_reussite_en_formation_continue;individuels_presents;individuels_admis;taux_de_reussite_individuel;enseignement_a_distance_presents;enseignement_a_distance_admis;taux_de_reussite_enseignement_a_distance;total_presents;total_admis;taux_de_reussite_total;diplome_court
2020;BTS;Construction, bâtiment, travaux publics;BTS 23108 METIERS GEOM.TOPOG.&MODELIS.NUM.;METIERS GEOM.TOPOG.&MODELIS.NUM.;23108;300;273;0.91;218;195;0.894495412844037;43;39;0.906976744186046;;;;;;;561;507;0.9037433155080213;BTS METIERS GEOM.TOPOG.&MODELIS.NUM.
2020;BTS;Construction, bâtiment, travaux publics;BTS 23412 SYST. CONSTRUCTIFS BOIS & HABITAT;SYST. CONSTRUCTIFS BOIS & HABITAT;23412;301;253;0.840531561461794;190;159;0.836842105263158;8;6;0.75;;;;;;;499;418;0.8376753507014028;BTS SYST. CONSTRUCTIFS BOIS & HABITAT
2020;BTS;Electricité, électronique/numérique, environnement;BTS 32610 SERV.INFORMATIQ.ORGAN.OPT.SISR;SERV.INFORMATIQ.ORGAN.OPT.SISR;32610;1826;1599;0.875684556407448;229;193;0.842794759825328;108;87;0.805555555555556;;;;56;31;0.553571428571429;2219;1910;0.8607480847228481;BTS SERV.INFORMATIQ.ORGAN.OPT.SISR
2020;BTS;Electricité, électronique/numérique, environnement;BTS 34304 MET. DES SERV. A L'ENVIRONNEMENT;MET. DES SERV. A L'ENVIRONNEMENT;34304;205;181;0.882926829268293;15;15;1.0;1;1;1.0;;;;;;;221;197;0.8914027149321267;BTS MET. DES SERV. A L'ENVIRONNEMENT
2020;BTS;Industries graphiques, communication, audiovisuel, spectacle;BTS 32210 ET.REAL.PR.COM. OPT.A PR. PLURIM.;ET.REAL.PR.COM. OPT.A PR. PLURIM.;32210;217;194;0.894009216589862;36;35;0.972222222222222;1;1;1.0;;;;;;;254;230;0.905511811023622;BTS ET.REAL.PR.COM. OPT.A PR. PLURIM.
2020;BTS;Industries graphiques, communication, audiovisuel, spectacle;BTS 32325 PHOTOGRAPHIE;PHOTOGRAPHIE;32325;154;149;0.967532467532468;;;;;;;;;;;;;154;149;0.9675324675324676;BTS PHOTOGRAPHIE
2020;BTS;Industries graphiques, communication, audiovisuel, spectacle;BTS 32326 DESIGN GRAPH. OP.COM.MED IMPRIMES;DESIGN GRAPH. OP.COM.MED IMPRIMES;32326;463;448;0.967602591792657;11;10;0.909090909090909;5;4;0.8;;;;1;0;0.0;480;462;0.9625;BTS DESIGN GRAPH. OP.COM.MED IMPRIMES
2020;BTS;Productique, mécanique, automatisation;BTS 22318 CON.PROC.REA.PROD.OPT.A PROD.UNIT;CON.PROC.REA.PROD.OPT.A PROD.UNIT;22318;148;136;0.918918918918919;48;44;0.916666666666667;8;6;0.75;;;;;;;204;186;0.9117647058823529;BTS CON.PROC.REA.PROD.OPT.A PROD.UNIT
2020;BTS;Productique, mécanique, automatisation;BTS 25005 CONCEPT. INDUST. MICROTECHNIQUES;CONCEPT. INDUST. MICROTECHNIQUES;25005;450;404;0.897777777777778;22;17;0.772727272727273;;;;;;;;;;472;421;0.8919491525423728;BTS CONCEPT. INDUST. MICROTECHNIQUES
2020;BTS;Productique, mécanique, automatisation;BTS 25010 MAINTEN.SYST. OPT.A SYST.PRODUCT;MAINTEN.SYST. OPT.A SYST.PRODUCT;25010;1483;1256;0.846931894807822;505;449;0.889108910891089;154;140;0.909090909090909;;;;;;;2142;1845;0.8613445378151261;BTS MAINTEN.SYST. OPT.A SYST.PRODUCT
2020;BTS;Relation client, commerce, vente;BTS 31211 COMMERCE INTERNATIO. REF.EUROPEEN;COMMERCE INTERNATIO. REF.EUROPEEN;31211;4202;3891;0.925987624940505;72;65;0.902777777777778;1;1;1.0;;;;109;59;0.541284403669725;4384;4016;0.916058394160584;BTS COMMERCE INTERNATIO. REF.EUROPEEN
2020;BTS;Relation client, commerce, vente;BTS 31212 NEGO. ET DIGITAL. RELATION CLIENT;NEGO. ET DIGITAL. RELATION CLIENT;31212;6081;5444;0.895247492188785;628;571;0.909235668789809;415;374;0.901204819277108;;;;120;98;0.816666666666667;7244;6487;0.8954997239094423;BTS NEGO. ET DIGITAL. RELATION CLIENT
2020;BTS;Santé, social, services à la personne et à la collectivité;BTS 33204 ECONOMIE SOCIALE FAMILIALE;ECONOMIE SOCIALE FAMILIALE;33204;2858;2719;0.951364590622813;;;;87;83;0.954022988505747;;;;149;130;0.87248322147651;3094;2932;0.9476405946994182;BTS ECONOMIE SOCIALE FAMILIALE
2020;BTS;Santé, social, services à la personne et à la collectivité;BTS 33604 MET. ESTH.COSM.PARF. OPT.B MARQ.;MET. ESTH.COSM.PARF. OPT.B MARQ.;33604;337;325;0.964391691394659;10;10;1.0;;;;;;;1;1;1.0;348;336;0.9655172413793104;BTS MET. ESTH.COSM.PARF. OPT.B MARQ.
2020;BTS;Santé, social, services à la personne et à la collectivité;BTS 33605 MET. ESTH.COSM.PARF. OPT.C COSM.;MET. ESTH.COSM.PARF. OPT.C COSM.;33605;170;167;0.982352941176471;;;;;;;;;;;;;170;167;0.9823529411764705;BTS MET. ESTH.COSM.PARF. OPT.C COSM.
